"   חוב ממקורות ממשלה","51.621557","51.665996666667","51.710436333333","51.754876","52.07148095","52.3880859","52.70469085","52.956946763333","53.209202676667","53.46145859","53.357412953333","53.253367316667","53.14932168","53.122811663333","53.096301646667","53.06979163","53.45377295","53.83775427","54.22173559","54.504128173333","54.786520756667","55.06891334","55.251547853333","55.434182366667","55.61681688","56.092267796667","56.567718713333","57.04316963","57.50541554","57.96766145","58.42990736","58.712933173333","58.995958986667","59.2789848","59.166657856667","59.054330913333","58.94200397","58.856667306667","58.771330643333","58.68599398","58.557655236667","58.429316493333","58.30097775","58.131537133333","57.962096516667","57.7926559","57.72283621","57.65301652","57.58319683","58.09177406","58.60035129","59.10892852","59.206839316667","59.304750113333","59.40266091","59.383623206667","59.364585503333","59.3455478","59.16053765","58.9755275","58.79051735","58.587448193333","58.384379036667","58.18130988","58.12986344","58.078417","58.02697056","58.040364373333","58.053758186667","58.067152","57.876047","57.684942","57.493837","57.405861","57.317885","57.229909","57.181943333333","57.133977666667","57.086012","56.905305","56.724598","56.543891","56.197946333333","55.852001666667","55.506057","55.466455206187","54.957010544169","54.370676","54.093004","54.093773","53.939106","53.690907","54.031073","53.772395","53.324635","53.315246","52.88654","52.205555","52.096762","51.25587609","50.79910667","50.61480161","50.305874","50.01859348","49.64246254","49.17015104","48.77151583","48.51801973","48.31264663","47.58197397","47.11142937","46.89330059","46.59599114","46.52169231","46.14023739","45.66128466","45.70141312","45.47591179","44.86438108","44.46053219","43.8300571","43.26453384","42.63777363","42.18732534","41.76142182","41.55250436","41.47052862","40.99239921","40.71558213","40.50003639","40.10730834","39.68678079","39.4532839","38.55192086","38.2148383","37.91790664","37.44540642","37.07547169","36.89419045","36.39440842","35.97773168","35.8054338","35.34042022","35.00759532","34.62294001","34.12393829","34.35899148","34.04670198","33.80962842","33.71232504","33.32672105","32.84776411","32.67311321","32.59165245","32.10949196","31.8794679","31.23655345","31.16487384","30.44806557","30.11591131","29.85945652","29.78891752","29.17044543","28.94484762","28.7109669","28.38414371","28.15377563","27.33672926","27.04400614","26.40100434","26.09606103","26.39612482","26.10554282","25.83487229","25.49985407","26.10769218","25.98527853","25.94526749","25.56411592","25.65135898","24.30185508","23.75803714","23.06668248","22.1882298","21.65333396","21.28274554","20.75190391","20.22464149","19.86306122","19.50054938"
"   אשראי מכוון","51.621557","51.665996666667","51.710436333333","51.754876","52.07148095","52.3880859","52.70469085","52.956946763333","53.209202676667","53.46145859","53.357412953333","53.253367316667","53.14932168","53.122811663333","53.096301646667","53.06979163","53.45377295","53.83775427","54.22173559","54.504128173333","54.786520756667","55.06891334","55.251547853333","55.434182366667","55.61681688","56.092267796667","56.567718713333","57.04316963","57.50541554","57.96766145","58.42990736","58.712933173333","58.995958986667","59.2789848","59.166657856667","59.054330913333","58.94200397","58.856667306667","58.771330643333","58.68599398","58.557655236667","58.429316493333","58.30097775","58.131537133333","57.962096516667","57.7926559","57.72283621","57.65301652","57.58319683","58.09177406","58.60035129","59.10892852","59.206839316667","59.304750113333","59.40266091","59.383623206667","59.364585503333","59.3455478","59.16053765","58.9755275","58.79051735","58.587448193333","58.384379036667","58.18130988","58.12986344","58.078417","58.02697056","58.040364373333","58.053758186667","58.067152","57.876047","57.684942","57.493837","57.405861","57.317885","57.229909","57.181943333333","57.133977666667","57.086012","56.905305","56.724598","56.543891","56.197946333333","55.852001666667","55.506057","55.466455206187","54.957010544169","54.370676","54.093004","54.093773","53.939106","53.690907","54.031073","53.772395","53.324635","53.315246","52.88654","52.205555","52.096762","51.25587609","50.79910667","50.61480161","50.305874","50.01859348","49.64246254","49.17015104","48.77151583","48.51801973","48.31264663","47.58197397","47.11142937","46.89330059","46.59599114","46.52169231","46.14023739","45.66128466","45.70141312","45.47591179","44.86438108","44.46053219","43.8300571","43.26453384","42.63777363","42.18732534","41.76142182","41.55250436","41.47052862","40.99239921","40.71558213","40.50003639","40.10730834","39.68678079","39.4532839","38.55192086","38.2148383","37.91790664","37.44540642","37.07547169","36.89419045","36.39440842","35.97773168","35.8054338","35.34042022","35.00759532","34.62294001","34.12393829","34.35899148","34.04670198","33.80962842","33.71232504","33.32672105","32.84776411","32.67311321","32.59165245","32.10949196","31.8794679","31.23655345","31.16487384","30.44806557","30.11591131","29.85945652","29.78891752","29.17044543","28.94484762","28.7109669","28.38414371","28.15377563","27.33672926","27.04400614","26.40100434","26.09606103","26.39612482","26.10554282","25.83487229","25.49985407","26.10769218","25.98527853","25.94526749","25.56411592","25.65135898","24.30185508","23.75803714","23.06668248","22.1882298","21.65333396","21.28274554","20.75190391","20.22464149","19.86306122","19.50054938"
"החוב למשקי בית ואחרים3","43.634095833559","45.138516168521","45.41603896546","47.732025854097","48.394933341172","51.366863714758","50.00182474776","48.595769250996","49.993316185411","50.973335818913","52.926049367477","53.636075140067","51.47680064751","54.109946542095","50.050327412294","52.542637083966","54.210748236147","55.843247414747","57.521494709297","57.705735099061","60.234811692247","58.941498943071","57.93251222102","60.488000144904","62.197381270782","67.745967647514","70.675984424121","69.470880793037","71.710827783739","68.602547110733","66.868008412062","70.105024838099","69.470158826743","69.671175790983","71.57367387501","74.146040786679","69.323052794993","67.625056975731","70.92794294139","70.68091901248","74.883035893992","76.564469761147","75.284211426033","76.96988212172","72.669590074558","76.578588760792","79.711219578874","83.03106794563","86.030557598967","84.242999869385","84.323055169692","86.89338455005","88.714215668923","88.339733661016","86.598552629526","85.242376502207","86.896645364487","88.46354785231","88.052032222231","88.416929049223","90.844853688864","91.097517345282","94.818228348771","87.755423263485","90.713062775008","93.808884440636","98.322722655759","101.63278530048","103.31224626488","107.31092422282","106.3684613392","106.81554559232","107.27089012445","106.45268126863","105.25861570007","113.56042520366","106.2045661391","106.16239351649","109.49330191552","110.25189796784","111.26245253448","111.3041124621","110.8650265051","111.21413527097","108.34475027773","109.8716276976","113.62256949576","117.09362692146","118.64341835417","121.78323329917","126.41309432168","128.86020633391","126.54651681834","130.23712330471","135.28857597462","135.58058576713","138.42795899254","142.55167162163","146.59241187846","144.66573022359","146.72968289264","153.25959292461","155.53558296811","156.26567417885","160.64733855994","160.17657695736","161.38420524224","156.0425956852","152.47575622838","157.63075258569","165.5817854218","167.09127334043","177.08093989102","186.20466904288","192.44187021004","201.15180860473","203.81254403226","210.36942057032","212.9341033347","215.72528230404","221.11247933873","219.90071473981","221.61532343135","224.86122458971","221.12948494994","220.99424580713","218.89689783415","221.3787320429","223.70571751332","225.67444007561","225.17541142029","230.55882539933","231.41630149494","229.17976177157","228.83399731577","233.4027009615","228.90979547966","224.80577325512","225.93555180187","222.83385891919","215.76968826439","215.96650374429","216.82763152945","216.57726012038","210.71800486184","211.62210391196","212.76587542061","204.91748096827","206.57230435281","208.03528941526","207.58136280145","210.03263820004","205.66553830179","208.56023002829","211.20603532136","216.8614671525","223.09201705801","225.4040163316","226.71236424975","227.05624637129","228.68046407438","229.68298608168","230.97898811243","235.27024083754","235.39788979456","234.32431755192","235.70858358854","236.70763609458","238.02633066518","238.04458966862","241.88084495096","238.48874830534","243.89219880566","247.84577921281","244.40572795598","245.01206949228","243.40683182553","243.07238422821","243.9521220252","242.30486407995","235.15610783272","234.68671361092","236.58960954325","238.58448377944","234.9339613558","236.44741132415","233.26668148057","233.48720984983","234.19831279135","234.27393693872"
"    אג""ח סחיר","42.182603833559","43.618633668521","43.82776596546","46.075362354097","46.755201341172","49.744063214758","48.39595574776","47.015751750996","48.439150185411","49.445021318913","51.369250367477","52.050791640067","49.86303264751","52.446348876345","48.336900080794","50.779380086716","52.41265590648","54.010319752664","55.653731714797","55.958839438811","58.608783366247","57.436337951321","56.35336956352","58.834875821654","60.470275281782","66.05549302236","69.022141162815","67.853668895577","70.179326250126","67.156755940966","65.507927606142","68.730780062693","68.08175008185","68.268603076603","70.156943524477","72.715152799992","67.878007172153","66.206029808084","69.534934228937","69.31392875522","73.459329091925","75.084046414273","73.747071534353","75.445507685233","71.157981093264","75.079745234692","78.109236467968","81.325945249917","84.222295318447","82.412175427409","82.469668566258","85.01743578516","86.897796035909","86.582843159879","84.901191260266","83.480760264824","85.07077425898","86.57342187868","86.187046047145","86.577082672679","89.030147110864","89.257146027782","92.952192291771","85.863722466985","88.910833572341","92.096126831803","96.699436640759","100.13058244598","101.93112657088","106.05088768932","105.1856531662","105.70996577982","106.24253867245","105.33650160638","104.05460782757","112.26858912091","104.9385968461","104.92229101324","108.27906620202","108.91435337743","109.80159906715","109.71995011785","109.13145028393","109.33114517289","106.31234630273","107.81983698896","111.55139205347","115.00306274551","116.55536977791","119.6977003226","124.3300769448","127.04203055671","124.99318264083","128.94863072688","133.90036432981","134.09265505534","136.84030921377","141.01335028684","145.10341898765","143.22606577676","145.6033858898","152.44666336575","155.03602085322","156.06599784128","160.64733855994","160.17657695736","161.38420524224","156.0425956852","152.47575622838","157.63075258569","165.5817854218","167.09127334043","177.08093989102","186.20466904288","192.44187021004","201.15180860473","203.81254403226","210.36942057032","212.9341033347","215.72528230404","221.11247933873","219.90071473981","221.61532343135","224.86122458971","221.12948494994","220.99424580713","218.89689783415","221.3787320429","223.70571751332","225.65419011586","225.17541142029","230.55882539933","231.41630149494","229.17976177157","228.83399731577","233.3722034835","228.81479466981","224.64412317397","225.70939838887","222.59876924133","215.52566232168","215.71382576629","216.73654768007","216.57726012038","210.71800486184","211.62210391196","212.71523371671","204.72515948602","206.33151364066","207.74612422365","207.24372837995","209.71738576785","205.3726678589","208.28736435754","210.97241988557","216.66418059754","222.93398073801","225.16736597049","226.40307591586","226.66834399629","228.35342741383","229.41940603723","230.77627378243","235.03983653896","235.13979552739","234.03888262692","235.40411249995","236.38419899816","237.68385740518","237.5653492957","241.27712182945","237.74825807091","243.43157376229","247.67467582292","244.40572795598","245.01206949228","243.40683182553","243.07238422821","243.9521220252","242.30486407995","235.15610783272","234.68671361092","236.58960954325","238.58448377944","234.9339613558","236.44741132415","233.26668148057","233.48720984983","234.19831279135","234.27393693872"
"    הלוואות8","1.451492","1.5198825","1.588273","1.6566635","1.639732","1.6228005","1.605869","1.5800175","1.554166","1.5283145","1.556799","1.5852835","1.613768","1.66359766575","1.7134273315","1.76325699725","1.7980923296667","1.8329276620833","1.8677629945","1.74689566025","1.626028326","1.50516099175","1.5791426575","1.65312432325","1.727105989","1.6904746251533","1.6538432613067","1.61721189746","1.5315015336133","1.4457911697667","1.36008080592","1.3742447754067","1.3884087448933","1.40257271438","1.4167303505333","1.4308879866867","1.44504562284","1.4190271676467","1.3930087124533","1.36699025726","1.4237068020667","1.4804233468733","1.53713989168","1.5243744364867","1.5116089812933","1.4988435261","1.6019831109067","1.7051226957133","1.80826228052","1.8308244419767","1.8533866034333","1.87594876489","1.8164196330133","1.7568905011367","1.69736136926","1.7616162373833","1.8258711055067","1.89012597363","1.8649861750867","1.8398463765433","1.814706578","1.8403713175","1.866036057","1.8917007965","1.8022292026667","1.7127576088333","1.623286015","1.5022028545","1.381119694","1.2600365335","1.182808173","1.1055798125","1.028351452","1.11617966225","1.2040078725","1.29183608275","1.265969293","1.24010250325","1.2142357135","1.3375445904167","1.4608534673333","1.58416234425","1.7335762211667","1.8829900980833","2.032403975","2.0517907086475","2.071177442295","2.0905641759425","2.0880485762567","2.0855329765708","2.083017376885","1.8181757771992","1.5533341775133","1.2884925778275","1.3882116448083","1.4879307117892","1.58764977877","1.5383213347892","1.4889928908083","1.4396644468275","1.1262970028467","0.81292955886583","0.499562114885","0.19967633757083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02024995975","0","0","0","0","0","0.030497477999987","0.095000809849815","0.16165008115019","0.226153413","0.23508967785507","0.24402594271015","0.252677978","0.09108384937681","0","0","0","0.050641703891944","0.19232148225","0.24079071214652","0.28916519160348","0.3376344215","0.31525243219203","0.29287044288405","0.27286567075","0.23361543578986","0.19728655496014","0.15803632","0.23665036111111","0.30928833388889","0.387902375","0.32703666054945","0.26358004445055","0.20271433","0.23040429858696","0.25809426717391","0.285434925","0.30447108858696","0.32343709641304","0.34247326","0.47924037291777","0.6037231215022","0.74049023442","0.46062504336585","0.17110338989413","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"סך החוב לכל המלווים","983.99087781486","983.82379124419","984.26523267152","991.92878960003","998.67475317103","1011.520754692","1012.2797574959","1014.8241345279","1018.2258843679","1021.5851802164","1032.5294141591","1036.5856397607","1038.8591861653","1051.2262660424","1048.7837089975","1060.1162360725","1062.5519591523","1070.331611349","1075.975829367","1086.1760561724","1097.9891250817","1111.2505662964","1112.6130438707","1113.025369673","1131.465116608","1151.7646660988","1167.1660107346","1173.8449086918","1198.4920706566","1210.7486350292","1214.8038790719","1220.5241074985","1224.2660493984","1241.1448033148","1241.8565524912","1239.4247025875","1248.0325113489","1250.7457006317","1254.5866040595","1249.4326375889","1243.194402574","1232.8245728455","1227.1855653414","1238.1703592095","1238.0403414208","1245.0980278818","1250.9039363069","1251.377049854","1255.1524006425","1266.9013469477","1270.0292036897","1280.5943389477","1293.5802595686","1293.531993841","1289.8534696536","1292.6411925316","1296.0187729926","1298.8594356866","1301.0938309387","1302.4745583528","1303.8206139801","1307.0552175019","1306.0246124871","1311.1725818628","1314.0606060619","1320.1855846031","1345.5516280368","1346.6725354259","1357.5597101803","1372.5048005238","1382.7128993043","1389.0343066903","1387.5904215131","1405.2712066051","1413.8988644658","1413.6303147616","1409.0598419618","1421.6236842364","1415.3182160068","1413.5636774756","1416.9267154821","1418.3259611473","1420.0035697201","1428.9278049478","1446.6530230608","1453.3709197516","1461.5160611391","1465.4433583973","1458.7185351961","1467.9624832877","1489.3254546751","1514.5576847761","1498.0641587017","1500.6443005884","1511.5024142828","1513.2182187518","1534.3101137744","1520.6447569932","1522.6925034787","1526.1562331218","1522.8644357463","1527.4839375554","1548.5342351963","1562.6980185959","1576.7035647621","1585.8132916953","1610.5322417746","1622.6855660951","1603.5562117517","1623.4353227163","1616.9375739562","1626.3426967651","1627.4220577035","1622.0222322368","1622.1689412385","1629.9353208858","1640.7300711054","1655.9054070665","1660.152527628","1670.0223778732","1673.7106874732","1664.3259454524","1671.6642431857","1667.110525759","1672.2268715085","1685.3854823607","1693.5837913914","1696.2429729233","1707.5956363907","1712.515689339","1716.2207887833","1734.2716597091","1739.1973978944","1739.0545635557","1735.7786020976","1729.2252523166","1720.3056046317","1733.5159041394","1735.0632081714","1748.8190215094","1762.4232870194","1782.3242472823","1770.8038636031","1799.2212328087","1808.2380317855","1813.1199366865","1824.9374912283","1815.4661004919","1820.5328337616","1839.6987772521","1845.5958030938","1854.1611140712","1855.1087044088","1862.0571023583","1871.3760788247","1871.1316928308","1873.9809275896","1886.9610535385","1889.7566010549","1873.8356591044","1873.2404195292","1894.5108937001","1892.0007441546","1901.197513011","1917.309628881","1903.815929308","1906.3702939146","1919.5334992937","1917.0114145855","1924.7399409019","1924.8115075462","1916.9999094437","1933.3129541703","1948.060314669","1932.4263492254","1940.2142537022","1950.3161405976","1963.9791930155","1967.9326230577","1986.1011025038","1974.8981647897","1982.5248485618","1983.2488964349","1986.8255394386","1977.4301134038","1988.8284016304","1986.9502425277","1997.0656071349","2016.9732200813","2019.7959234279"
"    הלוואות","576.63022702586","577.89648449419","579.99813408752","582.97047612403","587.29711449103","593.82400913203","596.46104103194","600.17426862294","601.19918368794","604.58195708841","610.71793044408","614.68867656075","623.76940927129","629.48150885637","632.97128286146","638.30890590453","639.99430251828","642.40086228203","645.833302127","651.69690286041","658.85832887574","666.93092431636","667.40309294068","668.232695784","679.33955804801","687.34337858683","692.34719331865","693.48666627647","703.42983658529","709.93055145011","714.1295610779","714.74925620705","716.4083499962","723.76051662315","721.79838791563","719.34007510012","724.22315256901","723.47563785122","721.12521959943","717.24354014889","708.81855276032","700.94833409374","695.40950133943","698.14571499182","698.86266629622","701.71536504973","702.79145550959","702.22547525645","702.2439954025","704.86230323733","705.61348196717","708.23051336644","709.34270268396","708.95097965348","708.98846028122","709.04788332919","708.81346364716","709.52297440964","709.23628229814","707.57643860363","708.25738970174","709.24125179426","706.51113424901","704.86905998599","704.30985769934","707.88209806177","720.30374474744","717.58845344715","721.63411753578","730.80267686136","736.22313786662","737.58374254782","738.22877459576","738.37000782625","743.64231975151","750.30259000009","748.20142096087","755.12400342121","752.85157147219","749.35059728237","749.93982855383","749.41561805124","749.76105284863","750.56662885447","764.7186159433","768.19151532453","770.18212811688","766.4551185133","763.60953280787","768.65167285354","787.46407153009","799.13842359693","790.57094546108","789.88186257801","791.2106235605","793.6768984977","807.11352174973","798.28795379228","803.84218782334","806.45915648898","805.94681121462","806.37124368256","820.91013127065","828.36799182324","835.67143121204","838.5570630729","854.75875872681","860.37774440117","849.62476317812","856.11879267391","853.38565670122","857.36207700939","853.59788436033","846.31573399677","846.69317384663","847.5432532818","854.35674958426","856.39814141022","859.60364746935","864.89038729617","866.39851812072","862.82056146205","866.25096457039","864.43810703175","872.98322496111","880.83546600723","891.9128374437","893.31020121808","901.85807782472","903.29843549752","905.98239523501","914.28143223791","920.07571996654","911.19236915895","910.75055353482","907.61166152897","909.22081070419","920.35930352461","921.33290328365","928.50284061633","939.61044539258","948.27519171359","939.11177615375","952.94269096273","964.63087208478","964.78907099509","969.73855255501","968.61462409241","971.81796659511","982.49727179117","985.48044331681","989.85622270072","990.36212549531","988.81420267441","997.50245378301","993.48679290609","997.202515934","998.79853816378","996.63796405134","987.77291631","986.67764460994","994.92224823807","993.65954429995","997.42420814956","1004.1637885039","1002.2351606027","1003.7190246062","1010.5113580935","1014.5378428013","1015.9799388418","1013.247734995","1014.4097474961","1022.9750977262","1027.2995050099","1019.4913973419","1022.2504574212","1034.1648240119","1043.3346419196","1045.4453422604","1056.357930017","1047.5134990634","1061.6476882798","1061.1749617369","1065.292779687","1059.8335727846","1064.6179635581","1063.8423651173","1073.3151498081","1084.9047666212","1084.6063598985"
"        צמוד מדד","245.08993772256","245.77684923622","246.48287882094","247.35985018312","249.08335592231","250.78870714248","252.42184580696","253.65536561736","253.85703271286","254.12314459331","254.00343930473","253.93025217333","253.72860490036","254.36044571794","255.00734851078","255.66745340199","256.98027103212","258.49168830447","259.97440957682","261.98967339806","263.9834536846","266.1922038863","266.70507907737","267.21812459849","266.29476663169","268.07112946611","269.83613754923","272.02845599513","274.56651688533","276.80190636424","279.28831077762","280.54386635247","281.82627631919","283.37218583453","283.00653215348","282.66066573923","280.78602902594","280.17704896766","279.57870379044","277.18723856895","275.69802902129","274.21050856348","273.09513817648","273.24419846401","273.39086166136","273.62144995325","273.12609770188","272.64450816315","272.21747458129","272.1918966195","272.17395165629","270.46038225403","270.773409046","271.08204471295","271.28704662241","271.17090399788","271.06674719533","270.9837043578","271.36592384874","271.49792731282","274.70008646706","278.70382802512","277.77480138403","272.36774754016","272.08230630339","271.96070808935","273.63002728519","273.98980064829","275.67569087844","278.01421444075","280.27206603272","280.8233223521","280.89534711037","280.22200777937","278.46059596969","278.13421355745","278.43279168992","279.43083271061","279.91050178511","279.68857125277","282.07003663679","278.72956177169","276.03256798221","273.94753066676","267.8597144948","268.07078113172","266.70820879306","271.64055292124","271.41605247495","272.22590486534","274.30809713733","278.40799014022","280.79663954565","282.87783390434","280.70019089209","282.07450138029","282.1025183723","282.81345859702","281.0405849565","281.77582562625","282.24175176277","285.95966321984","287.03019810536","285.88671932875","287.40912103032","289.55162727733","286.5806921361","282.39515585238","278.13085690307","275.78384927395","272.13775408705","266.96169585207","266.4307107332","267.10649626266","265.51080282266","267.02751470343","267.88661860322","267.0607336819","264.99297454428","264.46755139171","261.10449046855","261.09613819733","258.52124887691","260.41462311705","260.18573466694","261.97094254674","265.54133750519","265.86953473308","267.41780592835","267.68862766911","269.23215507086","270.87374513397","273.30380319476","269.19763160938","271.43364553468","272.40089614562","272.63692058065","274.19465394041","275.90850114072","279.40590528658","276.91573449336","276.39384256971","276.45883331759","275.59171365281","277.79829534052","279.16779326857","281.07755758966","282.37094194077","284.21980097299","287.21021585029","287.73682143679","288.60340835921","290.58789829294","293.03863616142","294.50746325996","295.49138761601","294.31521400801","294.76739412259","295.85550602121","297.22298638501","297.59183059296","300.18740082411","296.69651158136","298.54104595124","299.51272521872","299.81577841126","300.33669050844","300.29422270451","299.39258786183","299.63124206699","296.52077026982","296.60146729232","298.0081103782","298.24084584583","298.39052037917","297.83155970134","298.15117407343","297.89742906967","296.34511992939","296.01667683214","291.67926685576","291.22672855347","290.64583695428","288.76753066272","289.04347108317","289.44314580972","286.72033687516","286.99074530525","286.99099836919","283.49996774498"
"        צמוד מט""ח","165.01611401031","164.21064424654","164.2213424038","165.05346336271","166.23788648999","169.64073847975","169.22353908051","170.28082036628","169.68185591766","171.08946652678","174.74186250845","176.18245002307","183.82341920958","186.68646792896","187.31228101013","189.84008990129","188.62640636646","187.93868195443","188.08076731674","189.92906001246","193.09631774583","195.8514387961","195.0142385357","194.53430722907","207.16107411643","211.47355575355","212.79798324003","209.01520881376","214.90897585748","217.66259764365","217.30186525731","215.60921608858","214.92893362891","219.01371763284","217.96486087593","216.39982198469","224.51150876205","225.1879168743","224.25122624931","225.17445944566","220.42548745811","216.22978805935","213.65318549811","216.13524198629","216.60013987177","218.34645263431","219.88002501769","219.75956797207","219.97937417784","222.57910732699","223.30501289943","229.42504091278","230.42063867055","229.91621015723","229.69009233501","230.20611409538","230.41664502937","231.3693936123","231.21598821436","229.47057427771","228.9106213142","229.86276057984","228.15302787634","224.71212517504","224.3937685263","224.79650671185","231.49497401044","227.98496497007","228.11505250704","232.33821188722","233.00625160059","231.63391221974","225.18329646421","228.95985069928","232.86585423889","236.07360321036","232.30764912655","236.14644852937","231.49605273349","228.0038992253","222.60358664323","216.47880980757","216.01706306228","216.42490877542","224.95238521119","226.15323752704","224.10627455653","218.69189006421","214.50558700937","216.52162990958","232.56842103118","237.70634477017","227.15660031349","222.11999704929","222.16814196689","218.80913126889","221.46479711082","208.92244080281","209.93713262444","205.9815955577","199.59144685536","190.29269779662","196.93110242327","205.63284360812","206.13888657126","197.29577170083","214.12210022879","218.84240919792","209.46908615844","219.71963045502","219.97805547821","222.6843125307","221.64249829082","210.86846244431","210.13163312968","205.84496335451","209.36944848383","207.64169036753","208.5682142711","214.44338876272","215.1198561102","210.92048577544","215.15574208677","205.0922653613","208.28485799834","212.13623699136","215.55756116069","215.57892844882","218.68339889431","210.18649004175","210.59212760569","213.18844146224","206.70311248807","219.35653616432","214.52947611639","204.02164789362","202.31753878895","206.11770459175","203.62986382266","207.51315986135","217.85520505082","221.9540284897","214.05334449286","223.7145667662","230.86663682305","227.7395005601","230.58121066639","226.95310957754","228.84253315284","234.10365192567","236.067380232","237.47124043759","237.92474438838","231.2658874952","229.63980231482","225.29874566343","224.92852322533","225.50202812675","222.71825615484","209.39354601249","206.81906312915","211.78808185059","213.47704276753","209.28642416864","211.15618837502","206.77009358282","206.49571546077","209.20854058176","208.30411265686","208.64280957022","205.52744029407","204.1882426188","208.13945921622","207.17981208043","198.69955428286","198.98957979618","206.47540524892","206.59768401131","210.10331265333","215.6796734648","204.45816452473","209.26340734871","207.87137675377","207.93921148193","202.23466189101","200.98413887354","197.13771061024","200.25207650541","205.67414190744","203.59536826609"
"        לא צמוד","166.52417529299","167.83076634476","169.13746352945","170.5571625782","171.98296941206","173.40875817646","174.81565614447","176.25409997263","177.69232972409","179.36934596832","181.93430996423","184.49933703101","186.21738516136","188.40776387614","190.59799067388","192.80136260125","194.3757881197","195.94681802313","197.77812523343","199.92203511657","202.06628877863","204.88728163395","205.63279199427","206.37829728976","205.88371729989","207.88352803384","209.88274186273","212.44300146758","214.08825750914","215.73387477556","217.53938504297","218.63021309933","219.72121871477","221.37461315578","220.86104055289","220.34767870954","218.92561478102","218.15138967593","217.37672489301","214.88184213428","212.65301894759","210.42400280425","208.66117766484","208.7937392082","208.92659409642","209.74746246218","209.69689241669","209.64451837456","210.04714664338","210.01670766418","209.98533415812","208.34509019964","208.15615463408","207.96772411664","208.01132132379","207.5545809026","207.0975027558","207.16987643955","206.62748056837","206.55415767977","204.64668192048","200.6746631893","200.58330498863","207.78918727079","207.83378286964","211.12488326057","215.17874345181","215.61368782879","217.84337415029","220.45025053339","222.94482023332","225.12650797599","232.15013102118","229.1881493476","232.31586954293","236.09477323228","237.4609801444","239.54672218122","241.44501695359","241.6581268043","245.26620527381","254.20724647198","257.71142180414","260.19418941229","271.90651623731","273.96749666577","279.36764476729","276.12267552785","277.68789332356","279.90413807862","280.58755336159","283.02408868654","282.61770560194","284.88403162439","288.34229070152","292.79326584852","303.54620626661","306.55205439244","312.8644702424","318.70173530503","324.11361259648","330.11888266611","336.94883074201","336.84842888637","342.12342361046","351.70966409473","354.05596636192","359.14017935087","362.02482011661","360.61531294495","361.26984713596","367.71606862663","365.52467533631","368.3407752898","371.05073789429","374.67077522387","377.10068249721","381.6957173608","386.04245865398","385.97944714173","390.17417154198","390.80393748928","392.57397360671","398.9312185534","404.51263229583","406.72828646912","410.81393877782","411.86173803618","415.75687300207","425.42331778665","426.15811255846","430.2192456417","440.06880428371","422.63820138524","424.78743188376","431.18911748973","434.26635133459","440.04694499245","441.79453832027","441.5837754684","444.8395058484","449.92732065418","448.5995983433","453.63641054373","455.96593992121","457.88177716642","458.07978429896","459.2905725741","458.75563246927","461.18340401521","461.67624164802","463.78157390391","461.84948281398","464.50967901779","473.35518820823","472.69665962665","477.95877870066","478.52911591444","478.06420187529","481.1563839125","482.26675088782","482.94676556337","483.48598995106","489.59673802968","493.49487491014","495.64928860864","496.88661863699","501.00859480723","506.84114228266","507.70588720455","511.19952443114","513.62003758494","516.82752813178","521.87884708366","522.40132267987","525.42931792365","529.53824468955","538.83952883867","538.99690967764","544.66157972009","551.3760676829","561.1575523776","562.65774802885","568.58603754234","568.55543981043","574.19067887487","579.9843176319","586.07232799745","592.23962634455","597.51102388741"
